id,med_income
1500000US120860084142,83750
1500000US120950102001,83750
1500000US120990005113,83750
1500000US120990076044,83667
1500000US120379703041,83661
1500000US121319506013,83647
1500000US120810020052,83642
1500000US120860103002,83603
1500000US120879722004,83563
1500000US120310146013,83551
1500000US120990077431,83542
1500000US121030224026,83516
1500000US120570114071,83500
1500000US121170214032,83488
1500000US120110703151,83476
1500000US120990043003,83462
1500000US120990076071,83414
1500000US120990002154,83409
1500000US120310167221,83393
1500000US120860046051,83393
1500000US120860077024,83385
1500000US120710009002,83281
1500000US121170222062,83275
1500000US120110204094,83273
1500000US120990004052,83261
1500000US120990002151,83257
1500000US120330025002,83167
1500000US120110421002,83125
1500000US120110909002,83125
1500000US120570139151,83103
1500000US120860102041,83068
1500000US120090603001,83056
1500000US120110405021,83056
1500000US120990002143,83051
1500000US120110605013,83036
1500000US120990078212,83036
1500000US120090661013,83026
1500000US120110601192,83024
1500000US120050005002,82978
1500000US120570134151,82973
1500000US120310168033,82969
1500000US120570063003,82969
1500000US120730024032,82946
1500000US120710501052,82900
1500000US120110203143,82872
1500000US120570059002,82872
1500000US120190307024,82871
1500000US120710502091,82868
1500000US121130108141,82852
1500000US120730024122,82818
1500000US120010018114,82813
1500000US120860039214,82768
1500000US120810020072,82763
1500000US120570134073,82727
1500000US120990078231,82679
1500000US120860097031,82674
1500000US120710018013,82672
1500000US121170216042,82647
1500000US121010320091,82645
1500000US120330036101,82633
1500000US121130108192,82627
1500000US120110703132,82625
1500000US120710008003,82625
1500000US121170216122,82590
1500000US120210101081,82589
1500000US120570115041,82589
1500000US121030238001,82566
1500000US120310119032,82554
1500000US120210109054,82548
1500000US120110419001,82500
1500000US120990059172,82470
1500000US121010315081,82438
1500000US120570139171,82411
1500000US120910216001,82375
1500000US120950177021,82371
1500000US120990077651,82336
1500000US120710503102,82333
1500000US120310165003,82292
1500000US120570051022,82232
1500000US120730025103,82188
1500000US121170213064,82188
1500000US120110909003,82031
1500000US120990070051,82031
1500000US120310135034,82024
1500000US120850001001,82000
1500000US121090208023,82000
1500000US120570115171,81992
1500000US120860076062,81992
1500000US120110704052,81989
1500000US120910225001,81985
1500000US120990077352,81964
1500000US120990053005,81915
1500000US120910215021,81875
1500000US120990058081,81875
1500000US121270804002,81875
1500000US121150027161,81827
1500000US120570133051,81823
1500000US120110909001,81818
1500000US120010022044,81774
1500000US121010320012,81757
1500000US120990059161,81750
1500000US121170207042,81735
1500000US120990077562,81714
1500000US120710105014,81705
1500000US120990077511,81667
1500000US120860149001,81625
1500000US120990065022,81625
1500000US121010320062,81615
1500000US120990002142,81585
1500000US120310168011,81563
1500000US120990076042,81563
1500000US121030276051,81522
1500000US120710202011,81500
1500000US120010018051,81490
1500000US121170222063,81484
1500000US120710403123,81458
1500000US120990077591,81445
1500000US120570133123,81442
1500000US120190303014,81432
1500000US120110601191,81424
1500000US120730009011,81418
1500000US120990007031,81418
1500000US120310144093,81389
1500000US120990059501,81386
1500000US121010317011,81364
1500000US120879719001,81324
1500000US120110913001,81308
1500000US120860151002,81295
1500000US121010321041,81292
1500000US120090641022,81250
1500000US120810020081,81250
1500000US121130108112,81250
1500000US121170214041,81250
1500000US120111103421,81242
1500000US120570122074,81236
1500000US121010319031,81196
1500000US121030259002,81182
1500000US120310143371,81154
1500000US120990077512,81150
1500000US120570061033,81149
1500000US120860180003,81142
1500000US120110606071,81136
1500000US120710014021,81136
1500000US120111103314,81133
1500000US121010312082,81131
1500000US120310143332,81118
1500000US120990078142,81100
1500000US120150104043,81094
1500000US121050124041,81091
1500000US120111103254,81081
1500000US121170215051,81080
1500000US120330036141,81068
1500000US120570122092,81058
1500000US120110312031,81050
1500000US120110601201,81042
1500000US120570141211,81042
1500000US120860098041,81042
1500000US120570108114,81031
1500000US121030276031,81029
1500000US121170213191,81000
1500000US120570112041,80982
1500000US120570115142,80982
1500000US120310146011,80938
1500000US120570115152,80938
1500000US120570134144,80906
1500000US120860082082,80893
1500000US121150014022,80855
1500000US120990059213,80845
1500000US120570071031,80809
1500000US120310139062,80772
1500000US120570058003,80750
1500000US120570107022,80750
1500000US121010317062,80711
1500000US121030276061,80688
1500000US120990057024,80667
1500000US120330026041,80645
1500000US120110203201,80625
1500000US120950111003,80625
1500000US120860089012,80577
1500000US121130109003,80563
1500000US120830023021,80551
1500000US120110703201,80550
1500000US121170213071,80543
1500000US120860152001,80500
1500000US121150027132,80497
1500000US120860163002,80481
1500000US120570114134,80450
1500000US120990060082,80446
1500000US120990078392,80430
1500000US120111103081,80391
1500000US120570023002,80337
1500000US120810020171,80317
1500000US120210101072,80313
1500000US120850004004,80313
1500000US120110502042,80307
1500000US120710303004,80296
1500000US120860150004,80282
1500000US120210102083,80278
1500000US120110913003,80268
1500000US120860119002,80250
1500000US120910233032,80221
1500000US120110301004,80190
1500000US120910205005,80172
1500000US121030267024,80156
1500000US120090698011,80114
1500000US120860189003,80114
1500000US120860001231,80111
1500000US120950178081,80071
1500000US121150012034,80071
1500000US120150104041,79964
1500000US120111103382,79940
1500000US120990035111,79926
1500000US120730024124,79917
1500000US120110702052,79911
1500000US120990048163,79875
1500000US120010022042,79860
1500000US121170218051,79851
1500000US120110406024,79821
1500000US120860001311,79797
1500000US120990076031,79766
1500000US120570134093,79722
1500000US121010320051,79712
1500000US121130107072,79712
1500000US120350603012,79677
1500000US120850017001,79661
1500000US120990056022,79632
1500000US120990074142,79598
1500000US120610505052,79596
1500000US120860197001,79583
1500000US120990077572,79552
1500000US120990069071,79550
1500000US121030280024,79542
1500000US120710019112,79537
1500000US120110602063,79527
1500000US120090641261,79522
1500000US120860090434,79511
1500000US120990001013,79493
1500000US120690313104,79481
1500000US120570122064,79464
1500000US121030257002,79464
1500000US120860089071,79458
1500000US120860084144,79444
1500000US121030268112,79393
1500000US120910212005,79375
1500000US120990077243,79375
1500000US121170208052,79375
1500000US120990059033,79356
1500000US120570068021,79292
1500000US120570110051,79292
1500000US120010018012,79239
1500000US120110301003,79205
1500000US120570061036,79167
1500000US120030402022,79144
1500000US120610505051,79132
1500000US120210111051,79125
1500000US120950167301,79113
1500000US120990078201,79091
1500000US120090681021,79074
1500000US120110407011,79063
1500000US120710015011,79063
1500000US120860083063,79058
1500000US121170221042,79057
1500000US121010316042,79050
1500000US120710014023,79038
1500000US120210101065,79000
1500000US120730025081,78973
1500000US120910210023,78947
1500000US121030273101,78942
1500000US120990078211,78934
1500000US120810019091,78929
1500000US120499704002,78900
1500000US120390203001,78889
1500000US121170208101,78860
1500000US120730016021,78846
1500000US121113819005,78839
1500000US121030202021,78792
1500000US120570122061,78750
1500000US120710401191,78750
1500000US120330010015,78704
1500000US120110430011,78701
1500000US120110601091,78672
1500000US120710301004,78646
1500000US120860003051,78646
1500000US120710302011,78640
1500000US121030268171,78630
1500000US120910208003,78625
1500000US120990009051,78625
1500000US120710010006,78531
1500000US120350602141,78529
1500000US120990004081,78523
1500000US120090641271,78500
1500000US120990079082,78483
1500000US120850001003,78472
1500000US121030215003,78462
1500000US121170213204,78458
1500000US120879714021,78448
1500000US120860070015,78446
1500000US120860039161,78426
1500000US120890503033,78364
1500000US120950171042,78356
1500000US121010319022,78354
1500000US120990079122,78352
1500000US120190303042,78311
1500000US120710505004,78304
1500000US120810004031,78295
1500000US121030224025,78295
1500000US120710503101,78258
1500000US121170210002,78235
1500000US121150020052,78229
1500000US120570068012,78206
1500000US120990002082,78178
1500000US121150007003,78170
1500000US120330025001,78125
1500000US120690313011,78125
1500000US120950167161,78125
1500000US120090621081,78097
1500000US120860122001,78086
1500000US120110422001,78073
1500000US120950127012,78068
1500000US120570134071,78000
1500000US120710016021,78000
1500000US121170214031,77986
1500000US120570133131,77978
1500000US121030201072,77969
1500000US120860083071,77929
1500000US120111103422,77917
1500000US120730025083,77917
1500000US120710301001,77875
1500000US121270807003,77850
1500000US120950165071,77807
1500000US120090667001,77766
1500000US120110105021,77763
1500000US120690301053,77759
1500000US120110506013,77750
1500000US120860090381,77750
1500000US120860153001,77750
1500000US120110906023,77734
1500000US120090651234,77670
1500000US120860004103,77664
1500000US120570139201,77654
1500000US120310021022,77650
1500000US120950164091,77650
1500000US121010322003,77639
1500000US120050027023,77632
1500000US120330026011,77621
1500000US120860179001,77596
1500000US121030244114,77564
1500000US120860001192,77544
1500000US120090621032,77540
1500000US120110203203,77500
1500000US120310137272,77500
1500000US120570115243,77500
1500000US120570139122,77500
1500000US120570107011,77443
1500000US120860082094,77438
1500000US120830022033,77434
1500000US120110106063,77406
1500000US120910210012,77375
1500000US120950148101,77361
1500000US121050148031,77335
1500000US121090207111,77333
1500000US120710401161,77309
1500000US120110203192,77305
1500000US120570139202,77298
1500000US120090713012,77297
1500000US120910233034,77250
